county,year,month,precip_in
MONO,2010,10,6.16
MONO,2010,11,1.78
MONO,2010,12,6.77
MONO,2011,1,2.93
MONO,2011,2,2.17
MONO,2011,3,4.78
MONO,2011,4,1.31
MONO,2011,5,3.9
MONO,2011,6,0.86
MONO,2011,7,0.87
MONO,2011,8,0.0
MONO,2011,9,0.4
MONO,2011,10,1.38
MONO,2011,11,0.51
MONO,2011,12,0.0
MONO,2012,1,2.9
MONO,2012,2,0.9
MONO,2012,3,3.07
MONO,2012,4,1.23
MONO,2012,5,0.04
MONO,2012,6,0.28
MONO,2012,7,0.04
MONO,2012,8,3.12
MONO,2012,10,1.25
MONO,2012,11,2.5
MONO,2012,12,5.1
MONO,2013,1,0.44
MONO,2013,2,0.16
MONO,2013,3,1.1
MONO,2013,4,0.36
MONO,2013,5,0.8
MONO,2013,6,0.24
MONO,2013,7,0.04
MONO,2013,8,0.2
MONO,2013,9,0.4
MONO,2013,10,0.6
MONO,2013,11,0.56
MONO,2013,12,1.28
MONO,2014,1,1.32
MONO,2014,2,4.02
MONO,2014,3,2.52
MONO,2014,4,1.2
MONO,2014,5,0.8
MONO,2014,6,0.52
MONO,2014,7,0.88
MONO,2014,8,1.68
MONO,2014,9,0.36
MONO,2014,10,0.0
MONO,2014,11,0.6
MONO,2014,12,1.92
MONO,2015,1,0.28
MONO,2015,2,2.12
MONO,2015,3,0.52
MONO,2015,4,1.24
MONO,2015,5,3.12
MONO,2015,6,1.16
MONO,2015,7,2.92
MONO,2015,8,0.48
MONO,2015,9,0.36
MONO,2015,10,1.68
MONO,2015,11,2.16
MONO,2015,12,3.42
MONO,2016,1,4.88
MONO,2016,2,0.72
MONO,2016,3,2.4
MONO,2016,4,1.28
MONO,2016,5,1.4
MONO,2016,6,0.8
MONO,2016,7,0.24
MONO,2016,8,0.04
MONO,2016,9,0.2
MONO,2016,10,5.84
MONO,2016,11,0.88
MONO,2016,12,4.24
MONO,2017,1,11.34
MONO,2017,2,7.98
MONO,2017,3,1.6
MONO,2017,4,2.6
MONO,2017,5,0.56
MONO,2017,6,0.16
MONO,2017,7,0.0
MONO,2017,8,0.76
MONO,2017,9,0.8
MONO,2017,10,0.2
MONO,2017,11,3.02
MONO,2017,12,0.12
MONO,2018,1,1.44
MONO,2018,2,0.68
MONO,2018,3,5.02
MONO,2018,4,3.76
MONO,2018,5,1.76
MONO,2018,6,0.0
MONO,2018,7,3.33
MONO,2018,8,0.0
MONO,2018,9,0.0
MONO,2018,10,0.36
MONO,2018,11,3.0
MONO,2018,12,0.87
MONO,2019,1,3.43
MONO,2019,2,6.16
MONO,2019,3,3.4
MONO,2019,4,0.84
MONO,2019,5,1.4
MONO,2019,6,0.2
MONO,2019,7,0.68
MONO,2019,8,0.2
MONO,2019,9,0.0
MONO,2019,10,0.0
MONO,2019,11,1.54
MONO,2019,12,3.86
MONO,2020,1,0.8
MONO,2020,2,0.36
MONO,2020,3,1.92
MONO,2020,4,2.4
MONO,2020,5,0.48
MONO,2020,6,0.16
MONO,2020,7,0.22
MONO,2020,8,0.46
MONO,2020,9,0.13
MONO,2020,10,0.01
MONO,2020,11,0.92
MONO,2020,12,1.89
MONO,2021,1,2.51
MONO,2021,2,1.0
MONO,2021,3,1.76
MONO,2021,4,0.28
MONO,2021,5,0.63
MONO,2021,6,0.64
MONO,2021,7,2.12
MONO,2021,8,0.0
MONO,2021,9,0.04
MONO,2021,10,4.93
MONO,2021,11,0.52
MONO,2021,12,6.04
MONO,2022,1,0.04
MONO,2022,2,0.16
MONO,2022,3,0.8
MONO,2022,4,1.32
MONO,2022,5,0.15
MONO,2022,6,0.28
MONO,2022,7,0.08
MONO,2022,8,1.68
MONO,2022,9,1.18
MONO,2022,10,0.2
MONO,2022,11,4.19
MONO,2022,12,13.82
MONO,2023,1,15.38
MONO,2023,2,7.19
MONO,2023,3,14.57
MONO,2023,4,0.03
MONO,2023,5,1.62
MONO,2023,6,0.75
MONO,2023,7,0.0
MONO,2023,8,1.0
MONO,2023,9,0.54
MONO,2023,10,0.12
MONO,2023,11,1.51
MONO,2023,12,1.34
MONO,2024,2,6.22
MONO,2024,4,1.31
MONO,2024,5,0.77
MONO,2024,6,0.14
MONO,2024,7,0.59
MONO,2024,8,0.69
MONO,2024,9,0.0
MONO,2024,10,0.45
MONO,2024,11,3.75
MONO,2024,12,2.66
MONO,2025,1,0.66
MONO,2025,2,1.55
MONO,2025,3,4.3
MONO,2025,4,0.91
MONO,2025,5,0.23
MONO,2025,6,0.0
Madera,2009,10,0.9
Madera,2009,11,0.15
Madera,2009,12,2.12
Madera,2010,1,2.48
Madera,2010,2,3.26
Madera,2010,3,2.04
Madera,2010,4,2.69
Madera,2010,5,0.15
Madera,2010,6,0.0
Madera,2010,7,0.0
Madera,2010,8,0.0
Madera,2010,9,0.0
Madera,2010,10,0.21
Madera,2010,11,2.03
Madera,2010,12,4.14
Madera,2011,1,1.88
Madera,2011,2,1.5
Madera,2011,3,4.17
Madera,2011,4,0.24
Madera,2011,5,0.42
Madera,2011,6,1.31
Madera,2011,7,0.0
Madera,2011,8,0.0
Madera,2011,9,0.0
Madera,2011,10,0.72
Madera,2011,11,0.89
Madera,2011,12,0.08
Madera,2012,1,0.86
Madera,2012,2,0.46
Madera,2012,3,3.23
Madera,2012,4,2.61
Madera,2012,5,0.0
Madera,2012,6,0.12
Madera,2012,7,0.0
Madera,2012,8,0.0
Madera,2012,9,0.0
Madera,2012,10,0.07
Madera,2012,11,1.34
Madera,2013,2,0.74
Madera,2013,3,0.12
Madera,2013,4,0.98
Madera,2013,5,0.06
Madera,2013,6,0.0
Madera,2013,7,0.0
Madera,2013,8,0.0
Madera,2013,9,0.0
Madera,2013,10,0.07
Madera,2013,11,0.39
Madera,2013,12,0.23
Madera,2014,1,0.32
Madera,2014,2,2.16
Madera,2014,3,0.48
Madera,2014,4,1.11
Madera,2014,6,0.0
Madera,2014,7,0.0
Madera,2014,8,0.0
Madera,2014,9,0.04
Madera,2014,10,0.0
Madera,2014,11,1.06
Madera,2014,12,2.41
Madera,2015,1,0.0
Madera,2015,2,0.66
Madera,2015,3,0.01
Madera,2015,4,1.0
Madera,2015,5,0.0
Madera,2015,6,0.0
Madera,2015,7,0.0
Madera,2015,8,0.0
Madera,2015,9,0.17
Madera,2015,10,0.29
Madera,2015,11,1.81
Madera,2015,12,2.24
Madera,2016,1,3.63
Madera,2016,2,0.06
Madera,2016,3,3.12
Madera,2016,4,1.59
Madera,2016,5,0.0
Madera,2016,6,0.0
Madera,2016,7,0.0
Madera,2016,8,0.0
Madera,2016,9,0.0
Madera,2016,10,0.62
Madera,2016,11,1.58
Madera,2016,12,2.22
Madera,2017,1,4.98
Madera,2017,2,3.85
Madera,2017,3,0.61
Madera,2017,4,0.47
Madera,2017,5,0.01
Madera,2017,6,0.0
Madera,2017,7,0.0
Madera,2017,8,0.0
Madera,2017,9,0.08
Madera,2017,10,0.07
Madera,2017,11,0.1
Madera,2017,12,0.0
Madera,2018,1,1.14
Madera,2018,2,0.21
Madera,2018,3,2.3
Madera,2018,4,0.71
Madera,2018,5,0.0
Madera,2018,6,0.0
Madera,2018,7,0.0
Madera,2018,8,0.0
Madera,2018,9,0.01
Madera,2018,10,0.0
Madera,2018,11,2.68
Madera,2018,12,0.9
Madera,2019,1,1.47
Madera,2019,2,2.9
Madera,2019,3,1.06
Madera,2019,4,0.29
Madera,2019,5,2.04
Madera,2019,6,0.0
Madera,2019,7,0.0
Madera,2019,8,0.0
Madera,2019,9,0.0
Madera,2019,10,0.0
Madera,2019,11,0.55
Madera,2019,12,3.94
Madera,2020,1,2.5
Madera,2020,2,1.2
Madera,2020,3,0.0
Madera,2020,4,1.56
Madera,2020,5,0.42
Madera,2020,6,0.01
Madera,2020,7,0.01
Madera,2020,8,0.0
Madera,2020,9,0.0
Madera,2020,10,0.0
Madera,2020,11,0.28
Madera,2020,12,0.87
Madera,2021,1,2.62
Madera,2021,2,0.58
Madera,2021,3,1.11
Madera,2021,4,0.13
Madera,2021,5,0.02
Madera,2021,6,0.01
Madera,2021,7,0.0
Madera,2021,8,0.0
Madera,2021,9,0.0
Madera,2021,10,0.57
Madera,2021,11,0.08
Madera,2021,12,2.7
Madera,2022,1,0.06
Madera,2022,2,0.04
Madera,2022,3,0.66
Madera,2022,4,0.47
Madera,2022,5,0.0
Madera,2022,6,0.11
Madera,2022,7,0.0
Madera,2022,8,0.0
Madera,2022,9,0.54
Madera,2022,10,0.0
Madera,2022,11,0.5
Madera,2022,12,2.14
Madera,2023,1,2.86
Madera,2023,2,2.44
Madera,2023,3,4.3
Madera,2023,4,0.0
Madera,2023,5,0.18
Madera,2023,6,0.0
Madera,2023,7,0.0
Madera,2023,8,0.05
Madera,2023,9,0.04
Madera,2023,10,0.0
Madera,2023,11,0.48
Madera,2023,12,1.46
Madera,2024,1,2.2
Madera,2024,2,2.82
Madera,2024,3,1.48
Madera,2024,4,1.23
Madera,2024,5,0.43
Madera,2024,6,0.0
Madera,2024,7,0.0
Madera,2024,8,0.0
Madera,2024,9,0.0
Madera,2024,10,0.0
Madera,2024,11,2.0
Madera,2024,12,1.3
Madera,2025,1,0.15
Madera,2025,2,1.82
Madera,2025,3,3.21
Madera,2025,4,0.61
Madera,2025,5,0.0
Madera,2025,6,0.0
Marin,2009,10,0.05
Marin,2009,11,0.25
Marin,2009,12,1.84
Marin,2010,1,4.1
Marin,2010,2,4.07
Marin,2010,3,0.32
Marin,2010,4,1.84
Marin,2010,5,0.0
Marin,2010,6,0.01
Marin,2010,7,0.0
Marin,2010,8,0.0
Marin,2010,9,0.0
Marin,2010,10,3.61
Marin,2010,11,0.64
Marin,2010,12,5.82
Marin,2011,1,1.5
Marin,2011,2,1.19
Marin,2011,3,2.02
Marin,2011,4,0.05
Marin,2011,5,0.99
Marin,2011,6,0.13
Marin,2011,7,0.06
Marin,2011,8,0.0
Marin,2011,9,0.79
Marin,2011,10,0.35
Marin,2011,11,2.68
Marin,2011,12,1.01
Marin,2012,1,0.94
Marin,2012,2,0.41
Marin,2012,3,0.87
Marin,2012,4,1.29
Marin,2012,5,0.02
Marin,2012,6,0.0
Marin,2012,7,0.0
Marin,2012,10,0.73
Marin,2012,11,0.47
Marin,2012,12,1.85
Marin,2013,1,1.11
Marin,2013,2,0.38
Marin,2013,3,1.19
Marin,2013,4,0.0
Marin,2013,5,0.64
Marin,2013,6,0.0
Marin,2013,7,0.0
Marin,2013,8,0.0
Marin,2013,9,0.0
Marin,2013,10,0.49
Marin,2013,11,1.1
Marin,2013,12,0.23
Marin,2014,1,0.0
Marin,2014,2,1.46
Marin,2014,3,0.51
Marin,2014,4,0.22
Marin,2014,5,0.0
Marin,2014,6,0.0
Marin,2014,7,0.0
Marin,2014,8,0.09
Marin,2014,9,0.0
Marin,2014,10,0.0
Marin,2014,11,0.8
Marin,2014,12,3.9
Marin,2015,1,0.4
Marin,2015,2,0.24
Marin,2015,3,0.71
Marin,2015,4,0.01
Marin,2015,5,1.38
Marin,2015,6,0.04
Marin,2015,7,0.87
Marin,2015,8,0.0
Marin,2015,9,1.1
Marin,2015,10,0.32
Marin,2015,11,0.35
Marin,2015,12,0.47
Marin,2016,1,1.99
Marin,2016,2,0.13
Marin,2016,3,0.97
Marin,2016,4,0.22
Marin,2016,6,0.0
Marin,2016,7,0.0
Marin,2016,8,0.0
Marin,2016,9,0.2
Marin,2016,10,0.33
Marin,2016,11,0.96
Marin,2016,12,3.14
Marin,2017,1,6.72
Marin,2017,2,3.07
Marin,2017,3,0.13
Marin,2017,4,0.11
Marin,2017,5,1.31
Marin,2017,6,0.01
Marin,2017,7,0.0
Marin,2017,8,0.02
Marin,2017,9,0.01
Marin,2017,10,0.03
Marin,2017,11,0.24
Marin,2017,12,0.03
Marin,2018,1,2.94
Marin,2018,2,0.3
Marin,2018,3,1.83
Marin,2018,4,0.08
Marin,2018,5,0.17
Marin,2018,6,0.0
Marin,2018,7,0.06
Marin,2018,8,0.0
Marin,2018,9,0.0
Marin,2018,10,0.78
Marin,2018,11,0.74
Marin,2018,12,2.47
Marin,2019,1,2.85
Marin,2019,2,5.13
Marin,2019,3,1.17
Marin,2019,4,0.45
Marin,2019,5,0.57
Marin,2019,6,0.16
Marin,2019,7,0.03
Marin,2019,8,0.0
Marin,2019,9,0.0
Marin,2019,10,0.0
Marin,2019,11,3.09
Marin,2019,12,3.8
Marin,2020,1,0.13
Marin,2020,2,0.09
Marin,2020,3,0.0
Marin,2020,4,0.0
Marin,2020,5,0.0
Marin,2020,6,0.0
Marin,2020,7,0.0
Marin,2020,8,0.0
Marin,2020,9,0.0
Marin,2020,10,0.06
Marin,2020,11,0.49
Marin,2020,12,0.97
Marin,2021,1,2.7
Marin,2021,2,0.02
Marin,2021,3,2.19
Marin,2021,4,0.08
Marin,2021,5,0.3
Marin,2021,6,0.06
Marin,2021,7,0.47
Marin,2021,8,0.05
Marin,2021,9,0.06
Marin,2021,10,1.86
Marin,2021,11,0.0
Marin,2021,12,4.06
Marin,2022,1,0.34
Marin,2022,2,0.4
Marin,2022,3,1.28
Marin,2022,4,0.07
Marin,2022,5,0.01
Marin,2022,6,0.0
Marin,2022,7,0.0
Marin,2022,8,0.06
Marin,2022,9,0.38
Marin,2022,10,0.26
Marin,2022,11,1.5
Marin,2022,12,1.74
Marin,2023,1,6.99
Marin,2023,2,2.34
Marin,2023,3,7.15
Marin,2023,4,0.11
Marin,2023,5,0.32
Marin,2023,6,0.14
Marin,2023,7,0.0
Marin,2023,8,2.23
Marin,2023,9,0.06
Marin,2023,10,0.16
Marin,2023,11,1.51
Marin,2023,12,0.98
Marin,2024,1,2.95
Marin,2024,2,6.63
Marin,2024,3,2.04
Marin,2024,4,0.68
Marin,2024,5,0.1
Marin,2024,6,0.01
Marin,2024,7,0.0
Marin,2024,8,0.0
Marin,2024,9,0.0
Marin,2024,10,0.01
Marin,2024,11,0.14
Marin,2024,12,0.0
Marin,2025,1,0.0
Marin,2025,2,2.24
Marin,2025,3,3.28
Marin,2025,4,0.13
Marin,2025,5,0.22
Marin,2025,6,0.02
Merced,2009,10,1.71
Merced,2009,11,0.17
Merced,2009,12,2.77
Merced,2010,1,3.18
Merced,2010,2,3.23
Merced,2010,3,0.77
Merced,2010,4,3.67
Merced,2010,10,1.08
Merced,2010,11,2.02
Merced,2010,12,3.33
Merced,2011,1,1.47
Merced,2011,2,1.87
Merced,2011,3,4.26
Merced,2011,4,0.26
Merced,2011,5,0.8
Merced,2011,6,0.85
Merced,2011,7,0.0
Merced,2011,10,1.07
Merced,2011,11,1.06
Merced,2011,12,0.1
Merced,2012,1,0.87
Merced,2012,2,0.65
Merced,2012,3,1.89
Merced,2012,4,2.23
Merced,2012,5,0.02
Merced,2012,6,0.5
Merced,2012,7,0.0
Merced,2012,8,0.0
Merced,2012,9,0.04
Merced,2012,10,0.2
Merced,2012,11,1.0
Merced,2012,12,3.8
Merced,2013,1,1.03
Merced,2013,2,0.42
Merced,2013,3,0.24
Merced,2013,4,0.98
Merced,2013,5,0.08
Merced,2013,6,0.09
Merced,2013,7,0.0
Merced,2013,9,0.0
Merced,2013,10,0.1
Merced,2013,11,0.62
Merced,2013,12,0.29
Merced,2014,1,0.31
Merced,2014,2,1.65
Merced,2014,3,1.41
Merced,2014,4,0.53
Merced,2014,10,0.02
Merced,2014,11,1.54
Merced,2014,12,3.4
Merced,2015,1,0.0
Merced,2015,2,1.05
Merced,2015,3,0.19
Merced,2015,4,1.09
Merced,2015,10,0.38
Merced,2015,11,1.72
Merced,2015,12,2.01
Merced,2016,1,3.02
Merced,2016,2,0.65
Merced,2016,3,2.35
Merced,2016,4,1.07
Merced,2016,6,0.0
Merced,2016,7,0.0
Merced,2016,8,0.0
Merced,2016,9,0.0
Merced,2016,10,1.53
Merced,2016,11,1.02
Merced,2016,12,2.17
Merced,2017,1,6.13
Merced,2017,2,3.57
Merced,2017,3,1.29
Merced,2017,4,1.15
Merced,2017,5,0.19
Merced,2017,6,0.01
Merced,2017,7,0.0
Merced,2017,8,0.0
Merced,2017,9,0.03
Merced,2017,10,0.16
Merced,2017,11,0.88
Merced,2017,12,0.1
Merced,2018,1,2.12
Merced,2018,2,0.34
Merced,2018,3,3.36
Merced,2018,4,1.33
Merced,2018,5,0.12
Merced,2018,6,0.0
Merced,2018,7,0.0
Merced,2018,8,0.0
Merced,2018,9,0.0
Merced,2018,10,0.13
Merced,2018,11,2.56
Merced,2018,12,0.97
Merced,2019,1,2.74
Merced,2019,2,3.39
Merced,2019,3,2.24
Merced,2019,4,0.02
Merced,2019,5,1.64
Merced,2019,6,0.0
Merced,2019,7,0.0
Merced,2019,8,0.0
Merced,2019,9,0.0
Merced,2019,10,0.0
Merced,2019,11,2.18
Merced,2019,12,3.22
Merced,2020,1,0.74
Merced,2020,2,0.0
Merced,2020,3,2.11
Merced,2020,4,1.54
Merced,2020,5,0.2
Merced,2020,6,0.0
Merced,2020,7,0.0
Merced,2020,8,0.0
Merced,2020,9,0.0
Merced,2020,10,0.0
Merced,2020,11,1.12
Merced,2020,12,1.64
Merced,2021,1,3.33
Merced,2021,2,0.67
Merced,2021,3,1.05
Merced,2021,4,0.0
Merced,2021,5,0.0
Merced,2021,6,0.0
Merced,2021,7,0.0
Merced,2021,8,0.0
Merced,2021,9,0.0
Merced,2021,10,1.73
Merced,2021,11,0.26
Merced,2021,12,3.67
Merced,2022,1,0.03
Merced,2022,2,0.02
Merced,2022,3,0.84
Merced,2022,4,0.75
Merced,2022,5,0.0
Merced,2022,6,0.0
Merced,2022,7,0.0
Merced,2022,8,0.0
Merced,2022,9,0.2
Merced,2022,10,0.0
Merced,2022,11,1.09
Merced,2022,12,4.37
Merced,2023,1,7.55
Merced,2023,2,2.09
Merced,2023,3,5.04
Merced,2023,4,0.03
Merced,2023,5,0.77
Merced,2023,6,0.0
Merced,2023,7,0.02
Merced,2023,8,0.07
Merced,2023,9,0.0
Merced,2023,10,0.03
Merced,2023,11,0.88
Merced,2023,12,1.96
Merced,2024,1,3.43
Merced,2024,2,4.0
Merced,2024,3,2.96
Merced,2024,4,1.71
Merced,2024,5,0.56
Merced,2024,6,0.0
Merced,2024,7,0.0
Merced,2024,8,0.0
Merced,2024,9,0.0
Merced,2024,10,0.0
Merced,2024,11,1.52
Merced,2024,12,1.4
Merced,2025,1,0.15
Merced,2025,2,1.63
Merced,2025,3,3.12
Merced,2025,4,0.47
Merced,2025,5,0.0
Merced,2025,6,0.0
Monterey,2016,10,2.83
Monterey,2016,11,1.47
Monterey,2016,12,1.57
Monterey,2017,1,8.25
Monterey,2017,2,6.6
Monterey,2017,3,2.5
Monterey,2017,10,0.17
Monterey,2017,11,1.78
Monterey,2017,12,0.03
Monterey,2018,1,4.57
Monterey,2018,2,0.39
Monterey,2018,3,5.07
Monterey,2018,4,2.51
Monterey,2018,5,0.09
Monterey,2018,6,0.0
Monterey,2018,7,0.0
Monterey,2018,8,0.0
Monterey,2018,9,0.0
Monterey,2018,10,0.18
Monterey,2018,11,2.89
Monterey,2018,12,1.83
Monterey,2019,1,3.54
Monterey,2019,2,7.75
Monterey,2019,3,3.25
Monterey,2019,4,0.35
Monterey,2021,10,2.3
Monterey,2021,11,0.42
Monterey,2021,12,6.17
Monterey,2022,1,0.02
Monterey,2022,2,0.14
Monterey,2022,3,0.8
Monterey,2022,4,0.63
Monterey,2022,5,0.0
Monterey,2022,6,0.0
Monterey,2022,7,0.0
NEVADA,2009,10,2.49
NEVADA,2009,11,1.7
NEVADA,2009,12,3.93
NEVADA,2010,1,8.32
NEVADA,2010,2,3.32
NEVADA,2010,3,2.71
NEVADA,2010,4,7.48
NEVADA,2010,5,1.84
NEVADA,2010,6,0.0
NEVADA,2010,7,0.0
NEVADA,2010,8,0.0
NEVADA,2010,9,0.0
NEVADA,2010,10,4.59
NEVADA,2010,11,5.26
NEVADA,2010,12,12.29
NEVADA,2011,1,1.98
NEVADA,2011,2,7.09
NEVADA,2011,3,11.77
NEVADA,2011,4,1.27
NEVADA,2011,5,2.35
NEVADA,2011,6,1.58
NEVADA,2011,7,0.0
NEVADA,2011,8,0.0
NEVADA,2011,9,0.01
NEVADA,2011,10,1.61
NEVADA,2011,11,1.27
NEVADA,2011,12,0.13
NEVADA,2012,1,4.01
NEVADA,2012,2,2.02
NEVADA,2012,3,10.27
NEVADA,2012,4,4.79
NEVADA,2012,5,0.34
NEVADA,2012,6,0.2
NEVADA,2012,7,0.0
NEVADA,2012,8,0.01
NEVADA,2012,9,0.0
NEVADA,2012,10,2.55
NEVADA,2012,11,10.23
NEVADA,2012,12,13.54
NEVADA,2013,1,0.56
NEVADA,2013,2,0.77
NEVADA,2013,3,2.98
NEVADA,2013,4,1.19
NEVADA,2013,5,0.42
NEVADA,2013,6,1.11
NEVADA,2013,7,0.0
NEVADA,2013,8,0.01
NEVADA,2013,9,0.79
NEVADA,2013,10,0.15
NEVADA,2013,11,1.47
NEVADA,2013,12,0.25
NEVADA,2014,1,0.95
NEVADA,2014,2,9.29
NEVADA,2014,3,6.68
NEVADA,2014,4,0.87
NEVADA,2014,5,0.03
NEVADA,2014,6,0.0
NEVADA,2014,7,0.0
NEVADA,2014,8,0.01
NEVADA,2014,9,0.27
NEVADA,2014,10,1.92
NEVADA,2014,11,3.59
NEVADA,2014,12,11.32
NEVADA,2015,1,0.05
NEVADA,2015,2,3.31
NEVADA,2015,3,0.27
NEVADA,2015,4,3.37
NEVADA,2015,5,0.2
NEVADA,2015,6,0.02
NEVADA,2015,7,0.06
NEVADA,2015,8,0.0
NEVADA,2015,9,0.12
NEVADA,2015,10,0.36
NEVADA,2015,11,3.71
NEVADA,2015,12,6.73
NEVADA,2016,1,9.92
NEVADA,2016,2,1.83
NEVADA,2016,3,11.41
NEVADA,2016,4,1.43
NEVADA,2016,5,0.7
NEVADA,2016,6,0.21
NEVADA,2016,7,0.0
NEVADA,2016,8,0.0
NEVADA,2016,9,0.0
NEVADA,2016,10,6.9
NEVADA,2016,11,4.0
NEVADA,2016,12,7.12
NEVADA,2017,1,16.3
NEVADA,2017,2,15.33
NEVADA,2017,3,3.88
NEVADA,2017,4,5.46
NEVADA,2017,5,0.23
NEVADA,2017,6,0.66
NEVADA,2017,7,0.0
NEVADA,2017,8,0.0
NEVADA,2017,9,0.03
NEVADA,2017,10,0.7
NEVADA,2017,11,6.12
NEVADA,2017,12,0.65
NEVADA,2018,1,6.36
NEVADA,2018,2,1.21
NEVADA,2018,3,10.68
NEVADA,2018,4,4.09
NEVADA,2018,5,0.36
NEVADA,2018,6,0.0
NEVADA,2018,7,0.0
NEVADA,2018,8,0.0
NEVADA,2018,9,0.0
NEVADA,2018,10,0.72
NEVADA,2018,11,4.73
NEVADA,2018,12,4.35
NEVADA,2019,1,7.62
NEVADA,2019,2,16.58
NEVADA,2019,3,6.82
NEVADA,2019,4,1.61
NEVADA,2019,5,4.13
NEVADA,2019,6,0.0
NEVADA,2019,7,0.0
NEVADA,2019,8,0.0
NEVADA,2019,9,1.35
NEVADA,2019,10,0.02
NEVADA,2019,11,1.54
NEVADA,2019,12,6.96
NEVADA,2020,1,0.97
NEVADA,2020,2,2.59
NEVADA,2020,3,0.03
NEVADA,2020,4,2.03
NEVADA,2020,5,2.42
NEVADA,2020,6,1.88
NEVADA,2020,7,0.02
NEVADA,2020,8,0.03
NEVADA,2020,9,0.02
NEVADA,2020,10,0.0
NEVADA,2020,11,2.02
NEVADA,2020,12,3.0
NEVADA,2021,1,4.01
NEVADA,2021,2,2.99
NEVADA,2021,3,2.93
NEVADA,2021,4,0.39
NEVADA,2021,5,0.14
NEVADA,2021,6,0.04
NEVADA,2021,7,0.0
NEVADA,2021,8,0.0
NEVADA,2021,9,0.03
NEVADA,2021,10,8.99
NEVADA,2021,11,1.25
NEVADA,2021,12,9.42
NEVADA,2022,1,0.58
NEVADA,2022,2,0.0
NEVADA,2022,3,1.36
NEVADA,2022,4,3.04
NEVADA,2022,5,0.13
NEVADA,2022,6,0.69
NEVADA,2022,7,0.0
NEVADA,2022,8,0.0
NEVADA,2022,9,0.89
NEVADA,2022,10,0.0
NEVADA,2022,11,2.67
NEVADA,2022,12,14.16
NEVADA,2023,1,10.55
NEVADA,2023,2,4.24
NEVADA,2023,3,7.95
NEVADA,2023,4,0.54
NEVADA,2023,5,1.26
NEVADA,2023,6,0.11
NEVADA,2023,7,0.0
NEVADA,2023,8,0.2
NEVADA,2023,9,0.18
NEVADA,2023,10,0.99
NEVADA,2023,11,0.71
NEVADA,2023,12,3.72
NEVADA,2024,1,6.49
NEVADA,2024,2,6.51
NEVADA,2024,3,3.3
NEVADA,2024,4,1.17
NEVADA,2024,5,1.57
NEVADA,2024,6,0.0
NEVADA,2024,7,0.0
NEVADA,2024,8,0.22
NEVADA,2024,9,0.0
NEVADA,2024,10,0.28
NEVADA,2024,11,7.83
NEVADA,2024,12,7.32
NEVADA,2025,1,0.67
NEVADA,2025,2,0.66
NEVADA,2025,3,0.54
NEVADA,2025,4,0.9
NEVADA,2025,5,0.22
NEVADA,2025,6,0.0
Napa,2009,10,5.08
Napa,2009,11,0.83
Napa,2009,12,2.14
Napa,2010,1,9.19
Napa,2010,2,3.98
Napa,2010,3,2.63
Napa,2010,4,3.86
Napa,2010,5,1.16
Napa,2010,6,0.0
Napa,2010,7,0.0
Napa,2010,8,0.0
Napa,2010,9,0.0
Napa,2010,10,3.71
Napa,2010,11,3.05
Napa,2010,12,8.64
Napa,2011,1,1.28
Napa,2011,2,4.27
Napa,2011,3,8.95
Napa,2011,4,0.59
Napa,2011,5,1.89
Napa,2011,6,2.61
Napa,2011,7,0.0
Napa,2011,9,0.0
Napa,2011,10,1.33
Napa,2011,11,1.55
Napa,2011,12,0.18
Napa,2012,1,4.89
Napa,2012,2,1.5
Napa,2012,3,9.04
Napa,2012,4,2.48
Napa,2012,5,0.0
Napa,2012,6,0.04
Napa,2012,7,0.0
Napa,2012,8,0.0
Napa,2012,10,1.51
Napa,2012,11,4.8
Napa,2012,12,7.87
Napa,2013,1,0.74
Napa,2013,2,0.35
Napa,2013,3,0.93
Napa,2013,4,1.19
Napa,2013,5,1.15
Napa,2013,6,0.68
Napa,2013,7,0.0
Napa,2013,8,0.0
Napa,2013,9,0.67
Napa,2013,10,0.0
Napa,2013,11,1.13
Napa,2013,12,0.71
Napa,2014,1,0.11
Napa,2014,2,10.91
Napa,2014,3,3.38
Napa,2014,4,2.88
Napa,2014,5,0.0
Napa,2014,6,0.0
Napa,2014,7,0.0
Napa,2014,8,0.05
Napa,2014,9,0.21
Napa,2014,10,0.98
Napa,2014,11,2.42
Napa,2014,12,11.97
Napa,2015,1,0.02
Napa,2015,2,2.72
Napa,2015,3,0.1
Napa,2015,4,2.12
Napa,2015,5,0.02
Napa,2015,6,0.17
Napa,2015,7,0.01
Napa,2015,8,0.0
Napa,2015,9,0.19
Napa,2015,10,0.02
Napa,2015,11,1.82
Napa,2015,12,4.53
Napa,2016,1,7.47
Napa,2016,2,0.92
Napa,2016,3,8.36
Napa,2016,4,1.0
Napa,2016,5,0.3
Napa,2016,6,0.0
Napa,2016,7,0.0
Napa,2016,8,0.0
Napa,2016,9,0.0
Napa,2016,10,3.6
Napa,2016,11,2.39
Napa,2016,12,5.64
Napa,2017,1,13.28
Napa,2017,2,11.42
Napa,2017,3,4.22
Napa,2017,4,3.54
Napa,2017,5,0.0
Napa,2017,6,0.83
Napa,2017,7,0.0
Napa,2017,8,0.0
Napa,2017,9,0.08
Napa,2017,10,0.2
Napa,2017,11,4.62
Napa,2017,12,0.03
Napa,2018,1,4.66
Napa,2018,2,0.12
Napa,2018,3,6.58
Napa,2018,4,3.01
Napa,2018,5,0.0
Napa,2018,6,0.0
Napa,2018,7,0.0
